,PROV_REF_ID,DPTO,circuito,P02,P02_count
7827,19.0,74014.0,00092,1,375
7828,19.0,74014.0,00092,2,328
7829,19.0,74014.0,00098,1,284
7830,19.0,74014.0,00098,2,239
7831,19.0,74014.0,00100,1,433
7832,19.0,74014.0,00100,2,341
7833,19.0,74021.0,00016,1,350
7834,19.0,74021.0,00016,2,276
7835,19.0,74021.0,00021,1,158
7836,19.0,74021.0,00021,2,139
7837,19.0,74021.0,00023,1,133
7838,19.0,74021.0,00023,2,80
7839,19.0,74021.0,00024,1,615
7840,19.0,74021.0,00024,2,537
7841,19.0,74021.0,00025,1,110
7842,19.0,74021.0,00025,2,97
7843,19.0,74021.0,00026,1,131
7844,19.0,74021.0,00026,2,115
7845,19.0,74021.0,00027,1,151
7846,19.0,74021.0,00027,2,103
7847,19.0,74021.0,01801,1,616
7848,19.0,74021.0,01801,2,640
7849,19.0,74021.0,01802,1,476
7850,19.0,74021.0,01802,2,453
7851,19.0,74021.0,01803,1,836
7852,19.0,74021.0,01803,2,871
7853,19.0,74021.0,01804,1,672
7854,19.0,74021.0,01804,2,690
7855,19.0,74028.0,00042,1,1911
7856,19.0,74028.0,00042,2,1991
7857,19.0,74028.0,00043,1,232
7858,19.0,74028.0,00043,2,211
7859,19.0,74028.0,00044,1,238
7860,19.0,74028.0,00044,2,183
7861,19.0,74028.0,00045,1,1931
7862,19.0,74028.0,00045,2,2019
7863,19.0,74028.0,00046,1,696
7864,19.0,74028.0,00046,2,676
7865,19.0,74028.0,00047,1,408
7866,19.0,74028.0,00047,2,467
7867,19.0,74028.0,00048,1,235
7868,19.0,74028.0,00048,2,162
7869,19.0,74028.0,00049,1,1255
7870,19.0,74028.0,00049,2,1235
7871,19.0,74028.0,00051,1,528
7872,19.0,74028.0,00051,2,508
7873,19.0,74035.0,00032,1,109
7874,19.0,74035.0,00032,2,75
7875,19.0,74035.0,00036,1,114
7876,19.0,74035.0,00036,2,90
7877,19.0,74035.0,00038,1,129
7878,19.0,74035.0,00038,2,108
7879,19.0,74035.0,00039,1,130
7880,19.0,74035.0,00039,2,106
7881,19.0,74035.0,00041,1,315
7882,19.0,74035.0,00041,2,247
7883,19.0,74035.0,03002,1,1951
7884,19.0,74035.0,03002,2,2085
7885,19.0,74035.0,03003,1,2748
7886,19.0,74035.0,03003,2,2897
7887,19.0,74035.0,03004,1,2410
7888,19.0,74035.0,03004,2,2719
7889,19.0,74035.0,03005,1,331
7890,19.0,74035.0,03005,2,321
7891,19.0,74035.0,03006,1,1416
7892,19.0,74035.0,03006,2,1384
7893,19.0,74035.0,03007,1,2364
7894,19.0,74035.0,03007,2,2411
7895,19.0,74035.0,03008,1,946
7896,19.0,74035.0,03008,2,1091
7897,19.0,74035.0,03009,1,2037
7898,19.0,74035.0,03009,2,2272
7899,19.0,74035.0,03010,1,2012
7900,19.0,74035.0,03010,2,2439
7901,19.0,74035.0,03011,1,1684
7902,19.0,74035.0,03011,2,1892
7903,19.0,74035.0,03012,1,1227
7904,19.0,74035.0,03012,2,1375
7905,19.0,74035.0,03013,1,935
7906,19.0,74035.0,03013,2,1028
7907,19.0,74035.0,03014,1,1192
7908,19.0,74035.0,03014,2,1211
7909,19.0,74035.0,03015,1,1787
7910,19.0,74035.0,03015,2,1730
7911,19.0,74035.0,03016,1,1693
7912,19.0,74035.0,03016,2,1843
7913,19.0,74035.0,03017,1,1767
7914,19.0,74035.0,03017,2,1811
7915,19.0,74035.0,03018,1,2361
7916,19.0,74035.0,03018,2,2470
7917,19.0,74035.0,03019,1,1376
7918,19.0,74035.0,03019,2,1336
7919,19.0,74035.0,03020,1,607
7920,19.0,74035.0,03020,2,631
7921,19.0,74035.0,03021,1,2897
7922,19.0,74035.0,03021,2,3224
7923,19.0,74035.0,03401,1,522
7924,19.0,74035.0,03401,2,536
7925,19.0,74035.0,03402,1,906
7926,19.0,74035.0,03402,2,933
7927,19.0,74035.0,03403,1,263
7928,19.0,74035.0,03403,2,269
7929,19.0,74035.0,03404,1,199
7930,19.0,74035.0,03404,2,234
7931,19.0,74035.0,03405,1,594
7932,19.0,74035.0,03405,2,664
7933,19.0,74035.0,03406,1,669
7934,19.0,74035.0,03406,2,697
7935,19.0,74035.0,03407,1,293
7936,19.0,74035.0,03407,2,253
7937,19.0,74035.0,3001A,1,1194
7938,19.0,74035.0,3001A,2,1161
7939,19.0,74035.0,3001B,1,2893
7940,19.0,74035.0,3001B,2,3135
7941,19.0,74042.0,00101,1,1079
7942,19.0,74042.0,00101,2,1018
7943,19.0,74042.0,00102,1,169
7944,19.0,74042.0,00102,2,128
7945,19.0,74042.0,00104,1,186
7946,19.0,74042.0,00104,2,139
7947,19.0,74042.0,00105,1,74
7948,19.0,74042.0,00106,1,76
7949,19.0,74042.0,00106,2,76
7950,19.0,74042.0,00107,1,695
7951,19.0,74042.0,00107,2,701
7952,19.0,74042.0,00108,1,975
7953,19.0,74042.0,00108,2,954
7954,19.0,74042.0,00110,1,292
7955,19.0,74042.0,00110,2,255
7956,19.0,74042.0,00111,1,397
7957,19.0,74042.0,00111,2,355
7958,19.0,74049.0,00063,1,2157
7959,19.0,74049.0,00063,2,2244
7960,19.0,74049.0,00066,1,372
7961,19.0,74049.0,00066,2,325
7962,19.0,74049.0,00068,1,80
7963,19.0,74049.0,00068,2,74
7964,19.0,74049.0,00072,1,1045
7965,19.0,74049.0,00072,2,1012
7966,19.0,74049.0,00073,1,271
7967,19.0,74049.0,00073,2,264
7968,19.0,74049.0,07001,1,986
7969,19.0,74049.0,07001,2,966
7970,19.0,74049.0,07002,1,1159
7971,19.0,74049.0,07002,2,1270
7972,19.0,74049.0,07003,1,342
7973,19.0,74049.0,07003,2,381
7974,19.0,74049.0,07004,1,456
7975,19.0,74049.0,07004,2,485
7976,19.0,74049.0,07005,1,936
7977,19.0,74049.0,07005,2,1094
7978,19.0,74049.0,07006,1,1260
7979,19.0,74049.0,07006,2,1508
7980,19.0,74049.0,07007,1,979
7981,19.0,74049.0,07007,2,1093
7982,19.0,74056.0,00002,1,4252
7983,19.0,74056.0,00002,2,4474
7984,19.0,74056.0,00003,1,3981
7985,19.0,74056.0,00003,2,4522
7986,19.0,74056.0,00004,1,688
7987,19.0,74056.0,00004,2,599
7988,19.0,74056.0,00006,1,316
7989,19.0,74056.0,00006,2,276
7990,19.0,74056.0,00008,1,259
7991,19.0,74056.0,00010,1,324
7992,19.0,74056.0,00010,2,305
7993,19.0,74056.0,00012,1,171
7994,19.0,74056.0,00012,2,138
7995,19.0,74056.0,00015,1,111
7996,19.0,74056.0,00015,2,103
7997,19.0,74056.0,0004A,1,618
7998,19.0,74056.0,0004A,2,616
7999,19.0,74056.0,01002,1,1711
8000,19.0,74056.0,01002,2,1718
8001,19.0,74056.0,01003,1,2284
8002,19.0,74056.0,01003,2,2539
8003,19.0,74056.0,01004,1,3906
8004,19.0,74056.0,01004,2,3989
8005,19.0,74056.0,01005,1,2627
8006,19.0,74056.0,01005,2,2889
8007,19.0,74056.0,01006,1,2544
8008,19.0,74056.0,01006,2,2736
8009,19.0,74056.0,01007,1,3623
8010,19.0,74056.0,01007,2,3868
8011,19.0,74056.0,01009,1,1245
8012,19.0,74056.0,01009,2,1329
8013,19.0,74056.0,01010,1,1412
8014,19.0,74056.0,01010,2,1556
8015,19.0,74056.0,01011,1,1154
8016,19.0,74056.0,01011,2,1388
8017,19.0,74056.0,01012,1,1245
8018,19.0,74056.0,01012,2,1648
8019,19.0,74056.0,01013,1,1895
8020,19.0,74056.0,01013,2,2477
8021,19.0,74056.0,01014,1,1734
8022,19.0,74056.0,01014,2,2007
8023,19.0,74056.0,01015,1,702
8024,19.0,74056.0,01015,2,659
8025,19.0,74056.0,01016,1,643
8026,19.0,74056.0,01016,2,745
8027,19.0,74056.0,01017,1,1925
8028,19.0,74056.0,01017,2,2442
8029,19.0,74056.0,01018,1,2519
8030,19.0,74056.0,01018,2,3077
8031,19.0,74056.0,01019,1,1638
8032,19.0,74056.0,01019,2,1604
8033,19.0,74056.0,01020,1,3849
8034,19.0,74056.0,01020,2,3994
8035,19.0,74056.0,01021,1,1902
8036,19.0,74056.0,01021,2,1447
8037,19.0,74056.0,01022,1,5836
8038,19.0,74056.0,01022,2,6445
8039,19.0,74056.0,1001A,1,3719
8040,19.0,74056.0,1001A,2,3790
8041,19.0,74056.0,1001B,1,1226
8042,19.0,74056.0,1001B,2,1408
8043,19.0,74056.0,1001C,1,626
8044,19.0,74056.0,1001C,2,718
8045,19.0,74056.0,1008A,1,650
8046,19.0,74056.0,1008A,2,748
8047,19.0,74056.0,1008B,1,1422
8048,19.0,74056.0,1008B,2,1571
8049,19.0,74056.0,1008C,1,2170
8050,19.0,74056.0,1008C,2,2486
8051,19.0,74056.0,1008D,1,1518
8052,19.0,74056.0,1008D,2,1719
8053,19.0,74056.0,1008E,1,1790
8054,19.0,74056.0,1008E,2,1894
8055,19.0,74063.0,00052,1,462
8056,19.0,74063.0,00052,2,427
8057,19.0,74063.0,00053,1,154
8058,19.0,74063.0,00053,2,89
8059,19.0,74063.0,00055,1,187
8060,19.0,74063.0,00055,2,169
8061,19.0,74063.0,00056,1,215
8062,19.0,74063.0,00056,2,178
8063,19.0,74063.0,00058,1,178
8064,19.0,74063.0,00058,2,152
8065,19.0,74063.0,00060,1,371
8066,19.0,74063.0,00060,2,287
8067,19.0,74063.0,00061,1,317
8068,19.0,74063.0,00061,2,244
8069,20.0,78007.0,00014,1,2438
8070,20.0,78007.0,00014,2,2109
8071,20.0,78007.0,00015,1,1671
8072,20.0,78007.0,00015,2,1550
8073,20.0,78014.0,00001,1,3292
8074,20.0,78014.0,00001,2,2872
8075,20.0,78014.0,00002,1,530
8076,20.0,78014.0,00002,2,150
8077,20.0,78014.0,00003,1,18412
8078,20.0,78014.0,00003,2,17700
8079,20.0,78014.0,00004,1,346
8080,20.0,78014.0,00004,2,271
8081,20.0,78014.0,00005,1,7381
8082,20.0,78014.0,00005,2,6990
8083,20.0,78014.0,00006,1,5839
8084,20.0,78014.0,00006,2,5134
8085,20.0,78014.0,0001A,1,1758
8086,20.0,78014.0,0001A,2,1715
8087,20.0,78014.0,0005A,1,87
8088,20.0,78014.0,0005A,2,75
8089,20.0,78014.0,0006A,1,509
8090,20.0,78014.0,0006A,2,432
8091,20.0,78021.0,00018,1,34074
8092,20.0,78021.0,00018,2,34215
8093,20.0,78021.0,00021,1,3917
8094,20.0,78021.0,00021,2,3110
8095,20.0,78021.0,0021B,1,2702
8096,20.0,78021.0,0021B,2,2226
8097,20.0,78028.0,00016,1,149
8098,20.0,78028.0,00016,2,81
8099,20.0,78028.0,00017,1,6239
8100,20.0,78028.0,00017,2,5999
8101,20.0,78028.0,0016A,1,777
8102,20.0,78028.0,0016A,2,636
8103,20.0,78035.0,00008,1,2417
8104,20.0,78035.0,00008,2,1581
8105,20.0,78035.0,00009,1,1228
8106,20.0,78035.0,00009,2,1083
8107,20.0,78042.0,00010,1,3391
8108,20.0,78042.0,00010,2,3021
8109,20.0,78049.0,00012,1,218
8110,20.0,78049.0,00012,2,105
8111,20.0,78049.0,00013,1,2000
8112,20.0,78049.0,00013,2,1382
8113,21.0,82007.0,00402,1,4197
8114,21.0,82007.0,00402,2,4658
8115,21.0,82007.0,00403,1,4640
8116,21.0,82007.0,00403,2,4768
8117,21.0,82007.0,00405,1,1115
8118,21.0,82007.0,00405,2,1193
8119,21.0,82007.0,00406,1,928
8120,21.0,82007.0,00406,2,982
8121,21.0,82007.0,0404A,1,4890
8122,21.0,82007.0,0404A,2,5340
8123,21.0,82007.0,0404B,1,535
8124,21.0,82007.0,0404B,2,543
8125,21.0,82014.0,00364,1,2629
8126,21.0,82014.0,00364,2,2877
8127,21.0,82014.0,00365,1,1282
8128,21.0,82014.0,00365,2,1393
8129,21.0,82014.0,00366,1,905
8130,21.0,82014.0,00366,2,1001
8131,21.0,82014.0,00367,1,1970
8132,21.0,82014.0,00367,2,2189
8133,21.0,82014.0,00369,1,482
8134,21.0,82014.0,00369,2,520
8135,21.0,82014.0,00370,1,2687
8136,21.0,82014.0,00370,2,2911
8137,21.0,82014.0,00371,1,2192
8138,21.0,82014.0,00371,2,2375
8139,21.0,82014.0,00373,1,762
8140,21.0,82014.0,00373,2,778
8141,21.0,82014.0,00374,1,985
8142,21.0,82014.0,00374,2,1091
8143,21.0,82014.0,00375,1,2698
8144,21.0,82014.0,00375,2,2876
8145,21.0,82014.0,00376,1,717
8146,21.0,82014.0,00376,2,782
8147,21.0,82014.0,0368A,1,12887
8148,21.0,82014.0,0368A,2,14167
8149,21.0,82014.0,0375A,1,79
8150,21.0,82014.0,0375A,2,68
8151,21.0,82021.0,00111,1,133
8152,21.0,82021.0,00111,2,117
8153,21.0,82021.0,00112,1,115
8154,21.0,82021.0,00112,2,89
8155,21.0,82021.0,00113,1,207
8156,21.0,82021.0,00113,2,174
8157,21.0,82021.0,00114,1,108
8158,21.0,82021.0,00114,2,105
8159,21.0,82021.0,00115,1,555
8160,21.0,82021.0,00115,2,536
8161,21.0,82021.0,00116,1,206
8162,21.0,82021.0,00116,2,153
8163,21.0,82021.0,00117,1,1836
8164,21.0,82021.0,00117,2,1989
8165,21.0,82021.0,00118,1,7665
8166,21.0,82021.0,00118,2,8332
8167,21.0,82021.0,00119,1,358
8168,21.0,82021.0,00119,2,339
8169,21.0,82021.0,00120,1,675
8170,21.0,82021.0,00120,2,658
8171,21.0,82021.0,00121,1,767
8172,21.0,82021.0,00121,2,759
8173,21.0,82021.0,00122,1,192
8174,21.0,82021.0,00122,2,178
8175,21.0,82021.0,00123,1,1070
8176,21.0,82021.0,00123,2,1059
8177,21.0,82021.0,00124,1,712
8178,21.0,82021.0,00124,2,731
8179,21.0,82021.0,00125,1,610
8180,21.0,82021.0,00125,2,604
8181,21.0,82021.0,00126,1,117
8182,21.0,82021.0,00126,2,106
8183,21.0,82021.0,00127,1,364
8184,21.0,82021.0,00127,2,332
8185,21.0,82021.0,00129,1,191
8186,21.0,82021.0,00129,2,167
8187,21.0,82021.0,00130,1,866
8188,21.0,82021.0,00130,2,927
8189,21.0,82021.0,00131,1,200
8190,21.0,82021.0,00131,2,188
8191,21.0,82021.0,00132,1,513
8192,21.0,82021.0,00132,2,485
8193,21.0,82021.0,00133,1,102
8194,21.0,82021.0,00133,2,97
8195,21.0,82021.0,00134,1,957
8196,21.0,82021.0,00134,2,875
8197,21.0,82021.0,00135,1,128
8198,21.0,82021.0,00135,2,104
8199,21.0,82021.0,00136,1,588
8200,21.0,82021.0,00136,2,607
8201,21.0,82021.0,00137,1,592
8202,21.0,82021.0,00137,2,562
8203,21.0,82021.0,00138,1,686
8204,21.0,82021.0,00138,2,683
8205,21.0,82021.0,00139,1,304
8206,21.0,82021.0,00139,2,308
8207,21.0,82021.0,00140,1,1874
8208,21.0,82021.0,00140,2,2072
8209,21.0,82021.0,00141,1,154
8210,21.0,82021.0,00141,2,144
8211,21.0,82021.0,00142,1,2288
8212,21.0,82021.0,00142,2,2515
8213,21.0,82021.0,00143,1,472
8214,21.0,82021.0,00143,2,422
8215,21.0,82021.0,00144,1,355
8216,21.0,82021.0,00144,2,356
8217,21.0,82021.0,00145,1,159
8218,21.0,82021.0,00145,2,139
8219,21.0,82021.0,00146,1,153
8220,21.0,82021.0,00146,2,136
8221,21.0,82021.0,00147,1,151
8222,21.0,82021.0,00147,2,127
8223,21.0,82021.0,00148,1,82
8224,21.0,82021.0,00148,2,72
8225,21.0,82021.0,00149,1,91
8226,21.0,82021.0,00149,2,63
8227,21.0,82021.0,00150,1,79
8228,21.0,82021.0,00150,2,61
8229,21.0,82021.0,00151,1,164
8230,21.0,82021.0,00151,2,157
8231,21.0,82021.0,00152,1,29
8232,21.0,82021.0,00152,2,20
8233,21.0,82021.0,0120A,1,76
8234,21.0,82021.0,0120B,1,64
8235,21.0,82021.0,0120B,2,52
8236,21.0,82021.0,0128A,1,12063
8237,21.0,82021.0,0128A,2,12921
8238,21.0,82021.0,0128B,1,7428
8239,21.0,82021.0,0128B,2,8031
8240,21.0,82021.0,0128C,1,6322
8241,21.0,82021.0,0128C,2,7039
8242,21.0,82021.0,0128D,1,7060
8243,21.0,82021.0,0128D,2,7764
8244,21.0,82021.0,0134A,1,3564
8245,21.0,82021.0,0134A,2,3532
8246,21.0,82021.0,0136A,1,5
8247,21.0,82021.0,0136A,2,5
8248,21.0,82028.0,00378,1,165
8249,21.0,82028.0,00378,2,160
8250,21.0,82028.0,00380,1,1336
8251,21.0,82028.0,00380,2,1485
8252,21.0,82028.0,00381,1,751
8253,21.0,82028.0,00381,2,786
8254,21.0,82028.0,00382,1,968
8255,21.0,82028.0,00382,2,1040
8256,21.0,82028.0,00383,1,1208
8257,21.0,82028.0,00383,2,1297
8258,21.0,82028.0,00384,1,16912
8259,21.0,82028.0,00384,2,18351
8260,21.0,82028.0,0377A,1,2813
8261,21.0,82028.0,0377A,2,3130
8262,21.0,82028.0,0377B,1,1352
8263,21.0,82028.0,0377B,2,1421
8264,21.0,82028.0,0377C,1,446
8265,21.0,82028.0,0377C,2,432
8266,21.0,82028.0,0378A,1,539
8267,21.0,82028.0,0378A,2,538
8268,21.0,82028.0,0378B,1,158
8269,21.0,82028.0,0378B,2,178
8270,21.0,82028.0,0378C,1,428
8271,21.0,82028.0,0378C,2,459
8272,21.0,82028.0,0378D,1,253
8273,21.0,82028.0,0378D,2,254
8274,21.0,82028.0,0379A,1,538
8275,21.0,82028.0,0379A,2,589
8276,21.0,82028.0,0379B,1,292
8277,21.0,82028.0,0379B,2,293
8278,21.0,82028.0,0379C,1,273
8279,21.0,82028.0,0379C,2,281
8280,21.0,82028.0,0384A,1,2298
8281,21.0,82028.0,0384A,2,2475
8282,21.0,82028.0,0384B,1,627
8283,21.0,82028.0,0384B,2,680
8284,21.0,82028.0,0384C,1,180
8285,21.0,82028.0,0384C,2,174
8286,21.0,82035.0,00104,1,195
8287,21.0,82035.0,00104,2,84
8288,21.0,82035.0,00105,1,292
8289,21.0,82035.0,00105,2,248
8290,21.0,82035.0,00106,1,2358
8291,21.0,82035.0,00106,2,2478
8292,21.0,82035.0,00107,1,1506
8293,21.0,82035.0,00107,2,1550
8294,21.0,82035.0,00108,1,2217
8295,21.0,82035.0,00108,2,2148
8296,21.0,82035.0,00109,1,322
8297,21.0,82035.0,00109,2,289
8298,21.0,82035.0,00110,1,292
8299,21.0,82035.0,00110,2,277
8300,21.0,82035.0,0106A,1,50
8301,21.0,82035.0,0106A,2,39
8302,21.0,82042.0,00372,1,21
8303,21.0,82042.0,00372,2,16
8304,21.0,82042.0,00386,1,708
8305,21.0,82042.0,00386,2,752
8306,21.0,82042.0,00387,1,756
8307,21.0,82042.0,00387,2,821
8308,21.0,82042.0,00389,1,2239
8309,21.0,82042.0,00389,2,2443
8310,21.0,82042.0,00391,1,175
8311,21.0,82042.0,00391,2,144
8312,21.0,82042.0,00392,1,745
8313,21.0,82042.0,00392,2,781
8314,21.0,82042.0,00393,1,872
8315,21.0,82042.0,00393,2,891
8316,21.0,82042.0,00394,1,6932
8317,21.0,82042.0,00394,2,7705
8318,21.0,82042.0,00396,1,1674
8319,21.0,82042.0,00396,2,1781
8320,21.0,82042.0,00397,1,1691
8321,21.0,82042.0,00397,2,1788
8322,21.0,82042.0,00398,1,2350
8323,21.0,82042.0,00398,2,2554
8324,21.0,82042.0,00399,1,8979
8325,21.0,82042.0,00399,2,10095
8326,21.0,82042.0,00400,1,3565
8327,21.0,82042.0,00400,2,3833
8328,21.0,82042.0,0385A,1,610
8329,21.0,82042.0,0385A,2,606
8330,21.0,82042.0,0385B,1,182
8331,21.0,82042.0,0385B,2,146
8332,21.0,82042.0,0385C,1,169
8333,21.0,82042.0,0385C,2,151
8334,21.0,82042.0,0386A,1,247
8335,21.0,82042.0,0386A,2,238
8336,21.0,82042.0,0386B,1,1414
8337,21.0,82042.0,0386B,2,1419
8338,21.0,82042.0,0388A,1,721
8339,21.0,82042.0,0388A,2,725
8340,21.0,82042.0,0388B,1,111
8341,21.0,82042.0,0388B,2,111
8342,21.0,82042.0,0390A,1,5985
8343,21.0,82042.0,0390A,2,6748
8344,21.0,82042.0,0390B,1,985
8345,21.0,82042.0,0390B,2,1038
8346,21.0,82042.0,0390D,1,178
8347,21.0,82042.0,0391A,1,671
8348,21.0,82042.0,0391A,2,677
8349,21.0,82042.0,0393A,1,412
8350,21.0,82042.0,0393A,2,416
8351,21.0,82042.0,0395A,1,447
8352,21.0,82042.0,0395A,2,420
8353,21.0,82042.0,0395B,1,1406
8354,21.0,82042.0,0395B,2,1389
8355,21.0,82042.0,0396A,1,290
8356,21.0,82042.0,0396A,2,242
8357,21.0,82042.0,0397A,1,1413
8358,21.0,82042.0,0397A,2,1515
8359,21.0,82042.0,0399A,1,6995
8360,21.0,82042.0,0399A,2,7625
8361,21.0,82042.0,0399B,1,5544
8362,21.0,82042.0,0399B,2,6112
8363,21.0,82042.0,0399C,1,5431
8364,21.0,82042.0,0399C,2,5886
8365,21.0,82042.0,0401A,1,2201
8366,21.0,82042.0,0401A,2,2481
8367,21.0,82042.0,0401B,1,1752
8368,21.0,82042.0,0401B,2,1855
8369,21.0,82049.0,00220,1,124
8370,21.0,82049.0,00220,2,114
8371,21.0,82049.0,00221,1,2597
8372,21.0,82049.0,00221,2,2718
8373,21.0,82049.0,00222,1,238
8374,21.0,82049.0,00222,2,222
8375,21.0,82049.0,00223,1,181
8376,21.0,82049.0,00223,2,177
8377,21.0,82049.0,00224,1,7868
8378,21.0,82049.0,00224,2,9409
8379,21.0,82049.0,00225,1,8636
8380,21.0,82049.0,00225,2,9062
8381,21.0,82049.0,00226,1,26
8382,21.0,82049.0,00226,2,23
8383,21.0,82049.0,00227,1,865
8384,21.0,82049.0,00227,2,888
8385,21.0,82049.0,00228,1,591
8386,21.0,82049.0,00228,2,577
8387,21.0,82049.0,00229,1,403
8388,21.0,82049.0,00229,2,402
8389,21.0,82049.0,00230,1,1115
8390,21.0,82049.0,00230,2,1178
8391,21.0,82049.0,00232,1,6473
8392,21.0,82049.0,00232,2,6866
8393,21.0,82049.0,00233,1,1005
8394,21.0,82049.0,00233,2,1023
8395,21.0,82049.0,00234,1,938
8396,21.0,82049.0,00234,2,896
8397,21.0,82049.0,00235,1,3890
8398,21.0,82049.0,00235,2,4135
8399,21.0,82049.0,00237,1,1556
8400,21.0,82049.0,00237,2,1639
8401,21.0,82049.0,00238,1,663
8402,21.0,82049.0,00238,2,663
8403,21.0,82049.0,00239,1,2007
8404,21.0,82049.0,00239,2,1971
8405,21.0,82049.0,00240,1,535
8406,21.0,82049.0,00240,2,566
8407,21.0,82049.0,00242,1,427
8408,21.0,82049.0,00242,2,452
8409,21.0,82049.0,00245,1,491
8410,21.0,82049.0,00245,2,468
8411,21.0,82049.0,00246,1,508
8412,21.0,82049.0,00246,2,503
8413,21.0,82049.0,00247,1,259
8414,21.0,82049.0,00247,2,240
8415,21.0,82049.0,00249,1,78
8416,21.0,82049.0,00249,2,65
8417,21.0,82049.0,0224A,1,104
8418,21.0,82049.0,0224A,2,97
8419,21.0,82049.0,0224B,1,365
8420,21.0,82049.0,0224C,1,3255
8421,21.0,82049.0,0224C,2,3654
8422,21.0,82049.0,0224D,1,4110
8423,21.0,82049.0,0224D,2,4171
8424,21.0,82049.0,0224E,1,8590
8425,21.0,82049.0,0224E,2,9230
8426,21.0,82049.0,0225A,2,95
8427,21.0,82049.0,0227A,1,377
8428,21.0,82049.0,0227A,2,346
8429,21.0,82049.0,0244A,1,283
8430,21.0,82049.0,0244A,2,230
8431,21.0,82049.0,0244B,1,287
8432,21.0,82049.0,0244B,2,261
8433,21.0,82056.0,00407,1,580
8434,21.0,82056.0,00407,2,604
8435,21.0,82056.0,00408,1,10969
8436,21.0,82056.0,00408,2,12271
8437,21.0,82056.0,00409,1,481
8438,21.0,82056.0,00409,2,475
8439,21.0,82056.0,00410,1,2223
8440,21.0,82056.0,00410,2,2361
8441,21.0,82056.0,00412,1,1800
8442,21.0,82056.0,00412,2,1721
8443,21.0,82056.0,00414,1,1349
8444,21.0,82056.0,00414,2,1405
8445,21.0,82056.0,00415,1,1220
8446,21.0,82056.0,00415,2,1290
8447,21.0,82056.0,0411A,1,879
8448,21.0,82056.0,0411A,2,896
8449,21.0,82056.0,0411B,1,274
8450,21.0,82056.0,0411B,2,253
8451,21.0,82056.0,0413A,1,3857
8452,21.0,82056.0,0413A,2,4074
8453,21.0,82056.0,0413B,1,403
8454,21.0,82056.0,0413B,2,365
8455,21.0,82056.0,0414A,1,831
8456,21.0,82056.0,0414A,2,855
8457,21.0,82063.0,00001,1,1606
8458,21.0,82063.0,00001,2,2240
8459,21.0,82063.0,00002,1,1736
8460,21.0,82063.0,00002,2,2553
8461,21.0,82063.0,00003,1,1073
8462,21.0,82063.0,00003,2,1412
8463,21.0,82063.0,00004,1,1751
8464,21.0,82063.0,00004,2,2339
8465,21.0,82063.0,00005,1,1249
8466,21.0,82063.0,00005,2,1710
8467,21.0,82063.0,00006,1,1752
8468,21.0,82063.0,00006,2,2516
8469,21.0,82063.0,00007,1,4955
8470,21.0,82063.0,00007,2,5632
8471,21.0,82063.0,00008,1,3231
8472,21.0,82063.0,00008,2,3936
8473,21.0,82063.0,00009,1,3596
8474,21.0,82063.0,00009,2,4565
8475,21.0,82063.0,00010,1,3914
8476,21.0,82063.0,00010,2,4675
8477,21.0,82063.0,00011,1,3388
8478,21.0,82063.0,00011,2,4444
8479,21.0,82063.0,00012,1,3846
8480,21.0,82063.0,00012,2,5116
8481,21.0,82063.0,00013,1,7896
8482,21.0,82063.0,00013,2,9459
8483,21.0,82063.0,00014,1,9442
8484,21.0,82063.0,00014,2,10589
8485,21.0,82063.0,00015,1,7507
8486,21.0,82063.0,00015,2,7911
8487,21.0,82063.0,00016,1,28147
8488,21.0,82063.0,00016,2,30153
8489,21.0,82063.0,00017,1,6315
8490,21.0,82063.0,00017,2,7345
8491,21.0,82063.0,00018,1,3368
8492,21.0,82063.0,00018,2,3620
8493,21.0,82063.0,00019,1,11574
8494,21.0,82063.0,00019,2,13269
8495,21.0,82063.0,00020,1,8810
8496,21.0,82063.0,00020,2,9914
8497,21.0,82063.0,00021,1,3185
8498,21.0,82063.0,00021,2,3202
8499,21.0,82063.0,00022,1,3496
8500,21.0,82063.0,00022,2,3683
8501,21.0,82063.0,00023,1,4731
8502,21.0,82063.0,00023,2,4913
8503,21.0,82063.0,00024,1,2227
8504,21.0,82063.0,00024,2,2293
8505,21.0,82063.0,00025,1,398
8506,21.0,82063.0,00025,2,385
8507,21.0,82063.0,00026,1,514
8508,21.0,82063.0,00026,2,559
8509,21.0,82063.0,00027,1,4206
8510,21.0,82063.0,00027,2,4826
8511,21.0,82063.0,00028,1,173
8512,21.0,82063.0,00028,2,169
8513,21.0,82063.0,00029,1,1687
8514,21.0,82063.0,00029,2,1749
8515,21.0,82063.0,00030,1,912
8516,21.0,82063.0,00030,2,960
8517,21.0,82063.0,00031,1,377
8518,21.0,82063.0,00031,2,404
8519,21.0,82063.0,00032,1,12491
8520,21.0,82063.0,00032,2,14749
8521,21.0,82063.0,00033,1,2917
8522,21.0,82063.0,00033,2,2858
8523,21.0,82063.0,00034,1,454
8524,21.0,82063.0,00034,2,476
8525,21.0,82063.0,00035,1,3534
8526,21.0,82063.0,00035,2,4126
8527,21.0,82063.0,00036,1,3546
8528,21.0,82063.0,00036,2,4423
8529,21.0,82063.0,00037,1,78
8530,21.0,82063.0,00037,2,86
8531,21.0,82063.0,00038,1,1904
8532,21.0,82063.0,00038,2,2316
8533,21.0,82063.0,00039,1,650
8534,21.0,82063.0,00039,2,662
8535,21.0,82063.0,00040,1,1072
