,PROV,circuito,P09,P09_count
33224,86.0,00200,1,7
33225,86.0,00200,9,5
33226,86.0,00202,3,5
33227,86.0,00204,3,20
33228,86.0,00204,6,39
33229,86.0,00207,6,29
33230,86.0,00209,6,8
33231,86.0,00212,0,22
33232,86.0,00214,0,18
33233,86.0,00214,3,11
33234,86.0,00214,5,19
33235,86.0,00214,6,15
33236,86.0,00215,5,13
33237,86.0,00218,4,31
33238,86.0,00219,0,71
33239,86.0,00221,9,7
33240,86.0,00222,3,20
33241,86.0,00222,4,47
33242,86.0,00222,5,11
33243,86.0,00222,6,20
33244,86.0,00222,7,6
33245,86.0,00223,6,13
33246,86.0,00225,6,8
33247,86.0,00226,0,89
33248,86.0,0049A,0,48
33249,86.0,0049A,2,309
33250,86.0,0049A,4,21
33251,86.0,0049A,5,13
33252,86.0,0049A,6,6
33253,86.0,0049A,7,1
33254,86.0,0067A,4,79
33255,86.0,0070A,4,19
33256,86.0,0105A,0,21
33257,86.0,0105A,4,33
33258,86.0,0107A,0,28
33259,86.0,0107A,4,9
33260,86.0,0107A,6,6
33261,86.0,0107B,0,23
33262,86.0,0125A,0,7
33263,86.0,0125A,2,90
33264,86.0,0126B,5,16
33265,86.0,0145A,3,19
33266,86.0,0145A,4,16
33267,86.0,0145A,5,12
33268,86.0,0145A,6,6
33269,86.0,0148A,0,9
33270,86.0,0154A,4,34
33271,86.0,0158A,0,16
33272,86.0,0158A,5,9
33273,86.0,0183A,3,5
33274,86.0,0183A,5,14
33275,86.0,0183A,7,2
33276,86.0,0187A,5,41
33277,86.0,0193A,0,32
33278,90.0,00002,0,11
33279,90.0,00004,9,11
33280,90.0,00008,0,14
33281,90.0,00009,8,46
33282,90.0,00011,5,42
33283,90.0,00013,9,29
33284,90.0,00017,1,6
33285,90.0,00019,8,56
33286,90.0,0001A,9,9
33287,90.0,00020,1,27
33288,90.0,00021,9,42
33289,90.0,00022,1,4
33290,90.0,00026,7,9
33291,90.0,00027,1,10
33292,90.0,00027,8,20
33293,90.0,00027,9,35
33294,90.0,00028,8,9
33295,90.0,00032,4,35
33296,90.0,00032,6,15
33297,90.0,00036,6,5
33298,90.0,00037,0,8
33299,90.0,00037,2,121
33300,90.0,00037,4,18
33301,90.0,00039,6,47
33302,90.0,00040,5,22
33303,90.0,00041,8,35
33304,90.0,00044,5,27
33305,90.0,00044,7,10
33306,90.0,00045,9,26
33307,90.0,00047,4,97
33308,90.0,00047,6,17
33309,90.0,00048,5,40
33310,90.0,00048,6,35
33311,90.0,00050,0,22
33312,90.0,00050,3,21
33313,90.0,00055,4,49
33314,90.0,00055,6,25
33315,90.0,00056,7,17
33316,90.0,00057,3,41
33317,90.0,00058,3,11
33318,90.0,00060,8,91
33319,90.0,00061,9,43
33320,90.0,00063,5,39
33321,90.0,00064,5,41
33322,90.0,00065,1,3
33323,90.0,00067,9,11
33324,90.0,00068,6,11
33325,90.0,00069,9,6
33326,90.0,00070,1,6
33327,90.0,00071,9,3
33328,90.0,00072,1,29
33329,90.0,00073,9,6
33330,90.0,00076,0,19
33331,90.0,00076,6,15
33332,90.0,00076,7,4
33333,90.0,00077,9,9
33334,90.0,00079,3,16
33335,90.0,0007A,1,5
33336,90.0,00081,0,17
33337,90.0,00081,6,16
33338,90.0,00082,1,1
33339,90.0,00082,7,43
33340,90.0,00084,5,12
33341,90.0,00085,0,10
33342,90.0,00085,3,10
33343,90.0,00085,7,11
33344,90.0,00085,9,2
33345,90.0,00088,3,72
33346,90.0,00088,5,52
33347,90.0,0008A,3,33
33348,90.0,00092,7,12
33349,90.0,00094,0,46
33350,90.0,00094,6,54
33351,90.0,00094,7,14
33352,90.0,00095,5,9
33353,90.0,00097,3,34
33354,90.0,00098,3,69
33355,90.0,00098,9,8
33356,90.0,00099,5,22
33357,90.0,00101,0,8
33358,90.0,00103,5,39
33359,90.0,00103,9,2
33360,90.0,00104,9,3
33361,90.0,00106,0,34
33362,90.0,00106,3,24
33363,90.0,00109,0,41
33364,90.0,00109,3,33
33365,90.0,0010A,8,16
33366,90.0,00110,6,38
33367,90.0,00112,4,30
33368,90.0,00112,5,15
33369,90.0,00113,3,13
33370,90.0,00113,5,44
33371,90.0,00113,6,41
33372,90.0,00114,7,2
33373,90.0,00115,5,32
33374,90.0,00117,0,37
33375,90.0,00117,5,20
33376,90.0,00120,0,20
33377,90.0,00121,0,8
33378,90.0,00122,0,11
33379,90.0,00123,5,34
33380,90.0,00123,7,18
33381,90.0,00123,8,1
33382,90.0,00124,8,17
33383,90.0,00126,0,17
33384,90.0,00128,3,40
33385,90.0,00131,0,39
33386,90.0,00131,6,32
33387,90.0,00132,4,30
33388,90.0,00135,7,28
33389,90.0,00136,0,30
33390,90.0,00136,4,20
33391,90.0,00137,9,7
33392,90.0,00139,4,114
33393,90.0,00139,6,13
33394,90.0,00139,7,11
33395,90.0,00139,9,2
33396,90.0,0013A,3,62
33397,90.0,00140,0,84
33398,90.0,00141,9,4
33399,90.0,00143,8,6
33400,90.0,00143,9,31
33401,90.0,00147,0,12
33402,90.0,00147,7,5
33403,90.0,00148,3,52
33404,90.0,00148,9,6
33405,90.0,00149,0,19
33406,90.0,00149,6,8
33407,90.0,00149,9,4
33408,90.0,0014B,0,90
33409,90.0,0014C,1,3
33410,90.0,00150,5,32
33411,90.0,00151,3,21
33412,90.0,00151,6,17
33413,90.0,00152,2,204
33414,90.0,00152,5,19
33415,90.0,00154,5,59
33416,90.0,00155,0,27
33417,90.0,00155,5,40
33418,90.0,00155,6,14
33419,90.0,00155,7,3
33420,90.0,00155,8,1
33421,90.0,00156,9,14
33422,90.0,00157,6,181
33423,90.0,00157,8,7
33424,90.0,00158,3,106
33425,90.0,00161,1,12
33426,90.0,00162,7,26
33427,90.0,00163,7,27
33428,90.0,00164,5,43
33429,90.0,00166,3,23
33430,90.0,00167,4,57
33431,90.0,00169,0,10
33432,90.0,00169,5,23
33433,90.0,00169,7,5
33434,90.0,0016A,1,4
33435,90.0,0016A,3,57
33436,90.0,00171,3,36
33437,90.0,00171,6,51
33438,90.0,00173,1,1
33439,90.0,00174,0,20
33440,90.0,00174,4,25
33441,90.0,00174,5,14
33442,90.0,00174,6,3
33443,90.0,00175,4,65
33444,90.0,00177,1,1
33445,90.0,00177,6,59
33446,90.0,00179,3,12
33447,90.0,00179,5,30
33448,90.0,00180,5,106
33449,90.0,00183,3,26
33450,90.0,00183,7,5
33451,90.0,00184,0,50
33452,90.0,0018A,0,51
33453,90.0,0018B,9,26
33454,90.0,0018C,1,3
33455,90.0,0018D,8,10
33456,90.0,0018D,9,19
33457,90.0,0018E,9,39
33458,90.0,0018G,9,18
33459,90.0,00191,0,11
33460,90.0,00191,2,72
33461,90.0,00191,4,14
33462,90.0,00191,5,2
33463,90.0,00192,0,20
33464,90.0,00193,6,46
33465,90.0,00194,3,20
33466,90.0,00194,6,26
33467,90.0,00195,6,3
33468,90.0,00196,6,17
33469,90.0,00197,6,10
33470,90.0,00197,7,10
33471,90.0,00198,1,7
33472,90.0,00198,8,6
33473,90.0,0019A,9,44
33474,90.0,00201,2,65
33475,90.0,00203,3,5
33476,90.0,00203,4,126
33477,90.0,00203,5,37
33478,90.0,00203,6,11
33479,90.0,00204,0,10
33480,90.0,00204,3,9
33481,90.0,00206,0,41
33482,90.0,00206,6,7
33483,90.0,00206,7,13
33484,90.0,00216,0,37
33485,90.0,00216,9,23
33486,90.0,00217,2,146
33487,90.0,00218,0,8
33488,90.0,00219,6,26
33489,90.0,00219,8,7
33490,90.0,00221,4,81
33491,90.0,00221,6,3
33492,90.0,00222,3,9
33493,90.0,00222,6,10
33494,90.0,00223,8,71
33495,90.0,00225,0,20
33496,90.0,00225,3,21
33497,90.0,00225,5,61
33498,90.0,00226,9,15
33499,90.0,00228,1,17
33500,90.0,00230,0,14
33501,90.0,00230,1,2
33502,90.0,00230,3,20
33503,90.0,00230,9,6
33504,90.0,00231,5,17
33505,90.0,00231,7,19
33506,90.0,00232,1,5
33507,90.0,00232,3,69
33508,90.0,00233,1,6
33509,90.0,00234,1,4
33510,90.0,00234,8,3
33511,90.0,0056A,9,1
33512,90.0,0204A,0,4
33513,90.0,0204A,3,19
33514,94.0,0010,9,50
33515,94.0,0011,3,12
33516,94.0,0014,9,18
33517,94.0,0102,0,19
33518,94.0,0102,1,2
33519,94.0,0102,3,74
33520,94.0,0102,9,10
33521,94.0,0105,3,74
33522,94.0,0106,8,48
33523,94.0,0106,9,24
33524,94.0,0109,9,7
33525,94.0,0110,5,23
33526,94.0,0111,9,7
33527,94.0,0210,0,16
33528,94.0,0210,9,17
33529,2.0,00009,0,40
33530,2.0,00009,3,10
33531,2.0,00010,9,9
33532,2.0,00013,3,14
33533,2.0,00017,3,7
33534,2.0,00017,9,26
33535,2.0,00020,9,9
33536,2.0,00023,3,8
33537,2.0,00024,9,19
33538,2.0,00030,3,18
33539,2.0,00031,3,9
33540,2.0,00038,9,24
33541,2.0,00039,5,27
33542,2.0,00039,9,19
33543,2.0,00041,3,13
33544,2.0,00042,3,12
33545,2.0,00042,5,27
33546,2.0,00046,3,6
33547,2.0,00049,3,22
33548,2.0,00051,5,16
33549,2.0,00053,3,18
33550,2.0,00056,3,5
33551,2.0,00060,5,17
33552,2.0,00061,0,43
33553,2.0,00061,1,5
33554,2.0,00062,5,32
33555,2.0,00062,9,17
33556,2.0,00065,5,29
33557,2.0,00073,3,3
33558,2.0,00073,5,24
33559,2.0,00076,1,5
33560,2.0,00076,5,17
33561,2.0,00077,3,5
33562,2.0,00077,5,11
33563,2.0,00082,5,31
33564,2.0,00084,3,7
33565,2.0,00091,5,20
33566,2.0,00092,3,11
33567,2.0,00093,5,7
33568,2.0,00096,1,3
33569,2.0,00096,3,11
33570,2.0,00096,5,10
33571,2.0,00096,9,30
33572,2.0,00098,9,42
33573,2.0,00099,9,20
33574,2.0,00102,1,3
33575,2.0,00103,1,4
33576,2.0,00105,9,70
33577,2.0,00107,5,18
33578,2.0,00111,9,25
33579,2.0,00112,3,3
33580,2.0,00114,1,2
33581,2.0,00114,3,8
33582,2.0,00119,9,40
33583,2.0,00123,5,15
33584,2.0,00124,3,3
33585,2.0,00124,9,40
33586,2.0,00125,3,9
33587,2.0,00126,1,5
33588,2.0,00126,5,14
33589,2.0,00129,5,39
33590,2.0,00131,0,28
33591,2.0,00133,5,53
33592,2.0,00134,0,43
33593,2.0,00134,3,2
33594,2.0,00137,9,18
33595,2.0,00141,1,2
33596,2.0,00144,3,3
33597,2.0,00144,9,16
33598,2.0,00146,0,56
33599,2.0,00148,3,7
33600,2.0,00152,1,3
33601,2.0,00152,3,8
33602,2.0,00154,5,58
33603,2.0,00163,9,40
33604,2.0,00164,9,22
33605,2.0,00166,9,39
33606,6.0,00005,8,7
33607,6.0,00012,3,8
33608,6.0,00014,3,8
33609,6.0,00014,5,20
33610,6.0,00014,7,26
33611,6.0,00014,9,4
33612,6.0,00021,1,14
33613,6.0,00024,3,47
33614,6.0,00030,3,46
33615,6.0,00031,0,11
33616,6.0,00031,8,5
33617,6.0,00039,1,25
33618,6.0,00046,1,5
33619,6.0,00050,3,17
33620,6.0,00051,3,4
33621,6.0,00053,4,27
33622,6.0,00056,5,10
33623,6.0,00068,7,3
33624,6.0,00076,1,8
33625,6.0,00078,9,32
33626,6.0,00083,9,23
33627,6.0,00089,9,17
33628,6.0,00102,1,1
33629,6.0,00107,1,1
33630,6.0,00107,8,7
33631,6.0,00108,6,5
33632,6.0,00108,7,8
33633,6.0,00109,4,16
33634,6.0,00109,7,4
33635,6.0,00110,5,20
33636,6.0,00110,6,13
33637,6.0,00110,7,11
33638,6.0,00111,4,56
33639,6.0,00113,9,3
33640,6.0,00114,6,6
33641,6.0,00120,2,57
33642,6.0,00122,3,19
33643,6.0,00126,3,19
33644,6.0,00126,5,17
33645,6.0,00127,0,6
33646,6.0,00127,5,15
33647,6.0,00127,6,13
33648,6.0,00127,7,6
33649,6.0,00127,9,1
33650,6.0,00130,2,49
33651,6.0,00130,4,25
33652,6.0,00133,8,3
33653,6.0,00136,1,4
33654,6.0,00138,5,5
33655,6.0,00139,5,3
33656,6.0,00140,6,23
33657,6.0,00149,8,13
33658,6.0,00150,0,13
33659,6.0,00152,3,6
33660,6.0,00156,9,37
33661,6.0,00160,5,5
33662,6.0,00162,6,18
33663,6.0,00162,8,2
33664,6.0,00165,3,17
33665,6.0,00167,3,5
33666,6.0,00169,9,24
33667,6.0,00170,3,17
33668,6.0,00170,5,18
33669,6.0,00170,7,12
33670,6.0,00171,9,4
33671,6.0,00177,5,12
33672,6.0,00181,7,13
33673,6.0,00182,4,41
33674,6.0,00182,6,9
33675,6.0,00187,4,46
33676,6.0,00190,3,14
33677,6.0,00196,4,31
33678,6.0,00196,6,8
33679,6.0,00197,9,3
33680,6.0,00198,5,15
33681,6.0,00203,9,4
33682,6.0,00204,7,12
33683,6.0,0020A,1,14
33684,6.0,00213,5,3
33685,6.0,00213,7,2
33686,6.0,00217,2,35
33687,6.0,00217,3,1
33688,6.0,00217,4,15
33689,6.0,00217,6,2
33690,6.0,00218,4,53
33691,6.0,00219,5,11
33692,6.0,0021A,1,11
33693,6.0,00220,0,5
33694,6.0,00220,1,1
33695,6.0,00224,8,1
33696,6.0,0022B,8,21
33697,6.0,00230,1,9
33698,6.0,00231,7,19
33699,6.0,00231,9,3
33700,6.0,00234,0,7
33701,6.0,00234,5,12
33702,6.0,00234,6,6
33703,6.0,00234,7,15
33704,6.0,00236,4,33
33705,6.0,00237,6,25
33706,6.0,00241,3,17
33707,6.0,00241,8,1
33708,6.0,00244,7,7
33709,6.0,00249,7,12
33710,6.0,00253,0,19
33711,6.0,00254,8,11
33712,6.0,00254,9,12
33713,6.0,00271,1,3
33714,6.0,00271,8,75
33715,6.0,00283,0,4
33716,6.0,00284,2,46
33717,6.0,00284,4,12
33718,6.0,00295,9,7
33719,6.0,00298,3,15
33720,6.0,00298,7,22
33721,6.0,00303,1,4
33722,6.0,00306,8,6
33723,6.0,00309,7,9
33724,6.0,00312,3,13
33725,6.0,00312,6,19
33726,6.0,00315,7,8
33727,6.0,00316,8,10
33728,6.0,00318,8,4
33729,6.0,00322,3,15
33730,6.0,00323,7,10
33731,6.0,00326,0,21
33732,6.0,00327,7,23
33733,6.0,00332,5,9
33734,6.0,00333,4,25
33735,6.0,00333,5,6
33736,6.0,00333,6,6
33737,6.0,00335,0,8
33738,6.0,00338,3,46
33739,6.0,00338,9,3
33740,6.0,00339,1,5
33741,6.0,00342,9,29
33742,6.0,00345,8,17
33743,6.0,00347,3,3
33744,6.0,00347,5,5
33745,6.0,00349,0,3
33746,6.0,00351,0,16
33747,6.0,00351,5,41
33748,6.0,00352,4,32
33749,6.0,00356,4,13
33750,6.0,00359,0,13
33751,6.0,00362,7,11
33752,6.0,00367,1,14
33753,6.0,00376,1,5
33754,6.0,00383,0,32
33755,6.0,00392,1,10
33756,6.0,00406,3,21
33757,6.0,00407,5,9
33758,6.0,00407,7,7
33759,6.0,00413,3,40
33760,6.0,00414,5,16
33761,6.0,00420,4,35
33762,6.0,00420,6,12
33763,6.0,00421,7,12
33764,6.0,00424,8,23
33765,6.0,00430,3,35
33766,6.0,00430,8,5
33767,6.0,00437,5,21
33768,6.0,00437,7,25
33769,6.0,00439,0,40
33770,6.0,00440,3,20
33771,6.0,00442,0,6
33772,6.0,00442,3,16
33773,6.0,00442,6,6
33774,6.0,00450,9,4
33775,6.0,00456,6,9
33776,6.0,00462,9,3
33777,6.0,00463,1,2
33778,6.0,00464,0,5
33779,6.0,00465,5,34
33780,6.0,00466,5,29
33781,6.0,00474,9,9
33782,6.0,00476,0,11
33783,6.0,00476,5,51
33784,6.0,00483,3,5
33785,6.0,00483,9,3
33786,6.0,00486,3,10
33787,6.0,00488,1,1
33788,6.0,00492,5,43
33789,6.0,00495,1,6
33790,6.0,00498,0,24
33791,6.0,00498,3,13
33792,6.0,00509,8,9
33793,6.0,00516,0,12
33794,6.0,00525,5,6
33795,6.0,00528,7,7
33796,6.0,00540,4,38
33797,6.0,00540,5,13
33798,6.0,00541,7,5
33799,6.0,00542,3,11
33800,6.0,00543,0,10
33801,6.0,00543,8,1
33802,6.0,00544,3,12
33803,6.0,00544,5,10
33804,6.0,00544,6,4
33805,6.0,00544,7,10
33806,6.0,00550,6,6
33807,6.0,00550,7,8
33808,6.0,00557,5,29
33809,6.0,00558,0,27
33810,6.0,00559,5,28
33811,6.0,00561,0,16
33812,6.0,00565,1,1
33813,6.0,00571,3,12
33814,6.0,00572,3,37
33815,6.0,00578,0,14
33816,6.0,00579,6,57
33817,6.0,00580,3,4
33818,6.0,00581,9,4
33819,6.0,00586,0,42
33820,6.0,00586,3,26
33821,6.0,00588,3,21
33822,6.0,00601,0,9
33823,6.0,00602,1,3
33824,6.0,00606,9,44
33825,6.0,00610,7,14
33826,6.0,00611,4,29
33827,6.0,00611,5,5
33828,6.0,00611,7,4
33829,6.0,00612,3,12
33830,6.0,00613,9,19
33831,6.0,00617,0,2
33832,6.0,00619,9,28
33833,6.0,00639,0,41
33834,6.0,00639,8,9
33835,6.0,00640,1,4
33836,6.0,00640,9,43
33837,6.0,00641,8,30
33838,6.0,00645,0,4
33839,6.0,00645,3,26
33840,6.0,00645,6,16
33841,6.0,00646,6,16
33842,6.0,00646,9,2
33843,6.0,00648,6,7
33844,6.0,00659,3,15
33845,6.0,00659,7,36
33846,6.0,00660,0,5
33847,6.0,00660,7,35
33848,6.0,00662,6,12
33849,6.0,00662,7,17
33850,6.0,00665,1,12
33851,6.0,00670,9,50
33852,6.0,00676,0,4
33853,6.0,00676,5,16
33854,6.0,00677,0,6
33855,6.0,00682,0,7
33856,6.0,00682,3,5
33857,6.0,00687,8,5
33858,6.0,00687,9,3
33859,6.0,00697,3,3
33860,6.0,00697,5,11
33861,6.0,00699,0,17
33862,6.0,00700,1,2
33863,6.0,00707,9,4
33864,6.0,00708,0,5
33865,6.0,00708,7,5
33866,6.0,00709,5,14
33867,6.0,00709,6,9
33868,6.0,00709,7,3
33869,6.0,00714,8,7
33870,6.0,00717,9,16
33871,6.0,00718,3,20
33872,6.0,00718,8,5
33873,6.0,00722,0,2
33874,6.0,00733,3,31
33875,6.0,00735,0,9
33876,6.0,00735,7,17
33877,6.0,00745,6,13
33878,6.0,00747,5,2
33879,6.0,00747,7,5
33880,6.0,00751,1,2
33881,6.0,00752,6,6
33882,6.0,00753,0,22
33883,6.0,00754,0,8
33884,6.0,00776,1,2
33885,6.0,00779,3,11
33886,6.0,00782,6,9
33887,6.0,00785,1,7
33888,6.0,00786,1,8
33889,6.0,00788,8,16
33890,6.0,00791,1,5
33891,6.0,00800,9,6
33892,6.0,00801,7,4
33893,6.0,00802,7,3
33894,6.0,00803,8,6
33895,6.0,00806,8,24
33896,6.0,00807,4,32
33897,6.0,00808,3,12
33898,6.0,00808,7,13
33899,6.0,00809,7,1
33900,6.0,00811,4,32
33901,6.0,00811,7,10
33902,6.0,00816,5,48
33903,6.0,00816,6,24
33904,6.0,00820,0,7
33905,6.0,00821,5,5
33906,6.0,00826,5,9
33907,6.0,00826,6,8
33908,6.0,00826,7,4
33909,6.0,00827,9,2
33910,6.0,00830,3,17
33911,6.0,00834,0,16
33912,6.0,00834,7,23
33913,6.0,00837,3,3
33914,6.0,00837,6,7
33915,6.0,00839,1,2
33916,6.0,00847,0,18
33917,6.0,00847,3,10
33918,6.0,00848,7,6
33919,6.0,00849,9,4
33920,6.0,00850,5,11
33921,6.0,00851,0,7
33922,6.0,00852,0,10
33923,6.0,00852,7,18
33924,6.0,00857,9,3
33925,6.0,00858,0,5
33926,6.0,00861,5,35
33927,6.0,00861,9,2
33928,6.0,00862,9,2
33929,6.0,00863,0,16
33930,6.0,00863,3,26
33931,6.0,00864,7,37
33932,6.0,00864,9,7
33933,6.0,00867,8,8
33934,6.0,00871,8,12
33935,6.0,00874,8,17
33936,6.0,00876,9,15
33937,6.0,00877,8,39
33938,6.0,00881,9,6
33939,6.0,00888,0,49
33940,6.0,00890,3,2
33941,6.0,00894,0,14
33942,6.0,00894,9,9
33943,6.0,00906,0,46
33944,6.0,00909,0,12
33945,6.0,00909,5,19
33946,6.0,00914,7,32
33947,6.0,00916,0,1
33948,6.0,00916,1,1
33949,6.0,00916,4,4
33950,6.0,00919,0,5
33951,6.0,00919,6,7
33952,6.0,00919,7,7
33953,6.0,00920,6,6
33954,6.0,00926,0,47
33955,6.0,00929,1,1
33956,6.0,00930,5,12
33957,6.0,00930,7,5
33958,6.0,00934,3,24
33959,6.0,00934,8,7
33960,6.0,00936,3,10
33961,6.0,00938,8,1
33962,6.0,00940,5,18
33963,6.0,00955,0,11
33964,6.0,00955,5,48
33965,6.0,00958,0,8
33966,6.0,00959,4,27
33967,6.0,00961,8,4
33968,6.0,00970,4,28
33969,6.0,00970,7,6
33970,6.0,00973,7,33
33971,6.0,00975,0,11
33972,6.0,00976,0,2
33973,6.0,00982,5,6
33974,6.0,00982,6,4
33975,6.0,00984,9,3
33976,6.0,00989,6,24
33977,6.0,00998,3,25
33978,6.0,00998,9,41
33979,6.0,00999,1,9
33980,6.0,01000,1,7
33981,6.0,01009,0,14
33982,6.0,01009,7,23
33983,6.0,01017,1,10
33984,6.0,01019,3,21
33985,6.0,0117A,5,5
33986,6.0,0131A,0,3
33987,6.0,0156B,1,9
33988,6.0,0158A,1,2
33989,6.0,0164A,2,23
33990,6.0,0164A,5,2
33991,6.0,0165B,5,18
33992,6.0,0165B,7,5
33993,6.0,0167A,5,6
33994,6.0,0196A,6,6
33995,6.0,0230A,0,6
33996,6.0,0230A,3,3
33997,6.0,0231A,0,8
33998,6.0,0236A,4,14
33999,6.0,0236A,7,5
34000,6.0,0237A,5,2
34001,6.0,0237A,7,4
34002,6.0,0255A,0,1
34003,6.0,0255A,4,44
34004,6.0,0255A,6,5
34005,6.0,0258C,4,29
34006,6.0,0258C,6,12
34007,6.0,0258C,7,7
34008,6.0,0287A,1,11
34009,6.0,0290A,1,14
34010,6.0,0291A,1,9
34011,6.0,0303A,8,3
34012,6.0,0314A,2,58
34013,6.0,0337C,3,56
34014,6.0,0337D,9,17
34015,6.0,0338A,0,16
34016,6.0,0338A,6,26
34017,6.0,0339A,1,8
34018,6.0,0339C,3,5
34019,6.0,0361A,0,3
34020,6.0,0361A,3,4
34021,6.0,0366A,1,10
34022,6.0,0398B,1,22
34023,6.0,0399C,0,25
34024,6.0,0496D,1,6
34025,6.0,0497A,7,11
34026,6.0,0497A,8,2
34027,6.0,0497B,1,5
34028,6.0,0505B,9,5
34029,6.0,0508B,8,9
34030,6.0,0536A,9,23
34031,6.0,0548A,7,18
34032,6.0,0548B,0,4
34033,6.0,0567A,4,7
34034,6.0,0568A,3,15
34035,6.0,0568A,6,19
34036,6.0,0568A,7,12
34037,6.0,0576A,5,18
34038,6.0,0590A,8,60
34039,6.0,0613B,6,28
34040,6.0,0617A,6,1
34041,6.0,0617A,7,2
34042,6.0,0622A,1,2
34043,6.0,0622B,3,15
34044,6.0,0631C,8,17
34045,6.0,0632B,9,17
34046,6.0,0663B,1,17
34047,6.0,0668A,1,8
34048,6.0,0681A,3,9
34049,6.0,0681A,5,14
34050,6.0,0681A,7,8
34051,6.0,0701A,6,1
34052,6.0,0705A,6,29
34053,6.0,0705A,7,11
34054,6.0,0734A,3,4
34055,6.0,0742B,6,7
34056,6.0,0746A,8,2
34057,6.0,0753A,0,4
34058,6.0,0753A,4,13
34059,6.0,0765A,6,7
34060,6.0,0785A,1,6
34061,6.0,0787A,1,7
34062,6.0,0789B,1,3
34063,6.0,0789E,8,45
34064,6.0,0790A,9,30
34065,6.0,0791B,1,4
34066,6.0,0855A,6,7
34067,6.0,0855A,9,1
34068,6.0,0857A,2,35
34069,6.0,0857B,5,8
34070,6.0,0862A,3,4
34071,6.0,0863A,6,18
34072,6.0,0871B,3,4
34073,6.0,0871B,4,52
34074,6.0,0879A,1,12
34075,6.0,0929A,5,6
34076,6.0,0929A,7,9
34077,6.0,0955A,0,14
34078,6.0,0961A,3,15
34079,6.0,0961A,5,24
34080,6.0,0961A,9,2
34081,6.0,0961C,5,7
34082,6.0,0973A,0,15
34083,6.0,0975B,6,33
34084,6.0,0975B,9,1
34085,6.0,1013A,7,6
34086,10.0,00001,9,3
34087,10.0,00005,1,14
34088,10.0,00011,7,28
34089,10.0,00012,8,3
34090,10.0,00013,0,51
34091,10.0,00017,0,12
34092,10.0,00018,6,9
34093,10.0,00019,4,6
34094,10.0,00020,0,10
34095,10.0,00020,9,2
34096,10.0,00025,8,3
34097,10.0,00026,6,17
34098,10.0,00035,0,5
34099,10.0,00036,3,15
34100,10.0,00037,3,20
34101,10.0,00037,6,6
34102,10.0,00040,6,4
34103,10.0,00042,6,20
34104,10.0,00043,3,16
34105,10.0,00047,0,3
34106,10.0,00049,4,24
34107,10.0,00051,0,12
34108,10.0,00051,9,2
34109,10.0,00054,6,6
34110,10.0,00055,0,6
34111,10.0,00055,6,15
34112,10.0,00056,0,6
34113,10.0,00057,5,44
34114,10.0,00058,9,9
34115,10.0,00061,0,21
34116,10.0,00061,3,28
34117,10.0,00061,5,44
34118,10.0,00063,3,9
34119,10.0,00066,3,11
34120,10.0,00066,4,34
34121,10.0,00066,5,17
34122,10.0,00066,6,8
34123,10.0,00070,0,8
34124,10.0,00074,0,19
34125,10.0,00077,9,5
34126,10.0,00080,9,9
34127,10.0,00081,1,8
34128,10.0,00082,5,16
34129,10.0,00082,6,9
34130,10.0,00084,0,8
34131,10.0,00086,0,6
34132,10.0,00089,3,28
34133,10.0,00089,5,20
34134,10.0,00090,3,19
34135,10.0,00090,4,62
34136,10.0,00091,9,3
34137,10.0,00093,7,24
34138,10.0,00093,9,2
34139,10.0,00094,0,7
34140,10.0,00094,6,22
34141,10.0,00095,9,1
34142,10.0,00096,8,5
34143,10.0,00097,7,17
34144,10.0,00098,9,4
34145,10.0,00100,3,37
34146,10.0,00100,4,16
34147,10.0,00102,8,21
34148,10.0,00102,9,44
34149,10.0,00105,2,10
34150,10.0,00106,0,10
34151,10.0,00106,6,4
34152,10.0,00109,3,13
34153,10.0,00120,1,3
34154,10.0,00121,0,4
34155,10.0,00124,9,36
34156,10.0,00125,0,19
34157,10.0,00132,1,1
34158,10.0,00133,6,18
34159,10.0,00137,7,9
34160,10.0,00138,0,17
34161,10.0,00139,0,4
34162,10.0,00139,3,18
34163,10.0,00139,5,18
34164,10.0,00142,3,17
34165,10.0,00142,5,21
34166,10.0,00143,1,2
34167,10.0,00144,3,23
34168,10.0,00145,3,17
34169,10.0,00148,3,14
34170,10.0,00149,9,6
34171,10.0,00152,4,19
34172,10.0,0044A,4,23
34173,14.0,00002,0,20
34174,14.0,00002,3,6
34175,14.0,00003,3,24
34176,14.0,00003,9,35
34177,14.0,00004,3,16
34178,14.0,00005,9,43
34179,14.0,00006,0,27
34180,14.0,00007,5,15
34181,14.0,00011,9,20
34182,14.0,00012,8,19
34183,14.0,00013,9,25
34184,14.0,00014,0,23
34185,14.0,00014,9,20
34186,14.0,00015,5,2
34187,14.0,00020,0,32
34188,14.0,00021,3,3
34189,14.0,00021,5,3
34190,14.0,00023,3,34
34191,14.0,00023,5,49
34192,14.0,00024,5,6
34193,14.0,00024,6,25
34194,14.0,00026,1,8
34195,14.0,00026,9,21
34196,14.0,00028,8,13
34197,14.0,00031,0,15
34198,14.0,00032,5,21
34199,14.0,00034,1,13
34200,14.0,00036,5,9
34201,14.0,00038,5,18
34202,14.0,00042,3,27
34203,14.0,00043,3,15
34204,14.0,00049,7,30
34205,14.0,0004C,1,13
34206,14.0,00050,8,1
34207,14.0,00054,5,13
34208,14.0,00058,0,11
34209,14.0,00058,7,11
34210,14.0,0005F,1,6
